UserId,OnboardingCompletionScore,Country,Sex,Age,AccountAgeMonths,ListeningHours,ActiveDays,SkipRate,PlaylistCount,LikedTracks,RecommendationUsageRate,ImportedMusicLibrary,ConvertedToPremium
1000336,47.5,Poland,Female,43,19,29.6,13,0.554,3,12,0.608,0,0
1000337,45.8,Poland,Male,20,10,6.3,13,0.539,1,10,0.425,0,0
1000338,79.9,Brazil,Male,20,5,31.5,18,0.507,4,17,0.608,1,1
1000339,90.3,United Kingdom,Male,36,34,23.4,17,0.13,4,11,0.547,0,0
1000340,96.3,Poland,Female,26,29,44.0,25,0.241,4,22,0.903,0,1
1000341,68.4,United Kingdom,Male,26,23,18.8,16,0.313,4,8,0.13,0,0
1000342,57.9,France,Female,57,5,7.6,12,0.658,2,5,0.103,0,1
1000343,69.9,Poland,Female,23,13,36.0,23,0.104,2,20,0.8,0,1
1000344,73.4,France,Female,41,8,32.9,17,0.554,6,12,0.377,1,0
1000345,65.0,Germany,Female,30,27,24.7,16,0.293,4,17,0.395,0,0
1000346,85.7,Germany,Male,36,26,4.8,5,0.602,0,8,0.214,0,0
1000347,73.4,Germany,Female,41,18,13.3,13,0.324,1,9,0.308,0,0
1000348,37.8,Poland,Female,24,10,22.9,15,0.455,0,13,0.138,0,0
1000349,68.5,Poland,Male,41,38,40.0,24,0.514,4,14,0.5,0,0
1000350,75.4,France,Male,20,10,19.7,16,0.217,1,18,0.181,0,0
1000351,68.6,Spain,Male,42,5,6.7,11,0.747,0,8,0.267,1,0
1000352,43.3,Spain,Female,41,2,32.5,18,0.383,4,16,0.471,0,0
1000353,87.0,France,Female,34,3,52.0,27,0.315,5,25,0.491,0,1
1000354,37.6,Germany,Male,36,4,0.5,4,0.709,1,6,0.087,0,0
1000355,89.8,France,Male,42,29,18.2,15,0.152,1,10,0.566,0,0
1000356,33.7,France,Male,47,8,0.5,7,0.829,2,5,0.11,0,0
1000357,79.4,Brazil,Male,36,21,16.2,15,0.226,3,16,0.601,1,0
1000358,60.4,Poland,Female,22,28,13.0,8,0.611,1,5,0.272,0,0
1000359,71.4,France,Male,26,2,37.8,21,0.4,8,20,0.578,0,0
1000360,46.3,Spain,Male,22,8,0.5,8,0.811,0,3,0.1,0,0
1000361,50.2,United Kingdom,Male,40,8,39.9,24,0.19,2,19,0.783,0,0
1000362,86.6,Germany,Male,21,30,54.7,24,0.238,3,20,0.586,0,0
1000363,84.8,Poland,Female,31,6,16.4,12,0.32,3,11,0.305,0,0
1000364,70.7,Poland,Female,38,32,41.6,24,0.614,7,21,0.699,0,0
1000365,91.4,France,Male,42,25,16.6,11,0.741,1,11,0.154,0,0
1000366,77.5,Spain,Male,21,5,58.9,23,0.154,6,27,0.353,0,0
1000367,50.2,France,Male,40,34,0.5,3,0.675,0,3,0.119,0,0
1000368,74.7,Brazil,Male,36,9,0.5,8,0.315,0,6,0.227,0,0
1000369,57.0,United Kingdom,Male,44,16,18.8,13,0.449,2,11,0.725,0,0
1000370,77.8,United Kingdom,Male,23,25,0.5,9,0.401,1,4,0.313,0,0
1000371,88.1,Germany,Male,43,14,33.7,23,0.306,2,21,0.446,1,1
1000372,39.2,United Kingdom,Female,32,9,18.8,14,0.668,3,6,0.057,0,0
1000373,75.9,France,Female,38,12,7.4,10,0.699,2,5,0.395,0,0
1000374,66.7,United Kingdom,Male,33,12,33.4,20,0.243,3,17,0.456,0,0
1000375,84.3,Poland,Female,25,34,52.8,26,0.361,2,28,0.885,0,0
1000376,65.2,Poland,Male,40,41,0.5,1,0.579,1,0,0.023,0,0
1000377,63.6,Germany,Female,45,18,12.7,13,0.743,4,3,0.249,0,0
1000378,88.6,Germany,Male,44,10,21.2,16,0.604,3,10,0.312,0,0
1000379,50.9,United Kingdom,Male,29,9,10.4,14,0.901,0,11,0.17,1,0
1000380,66.4,France,Male,26,17,27.6,14,0.225,4,7,0.862,0,0
1000381,52.2,Germany,Female,45,12,3.6,12,0.79,3,8,0.185,0,0
1000382,84.1,United Kingdom,Male,24,16,42.1,18,0.353,2,29,0.666,0,1
1000383,77.0,Poland,Male,31,11,8.7,14,0.267,1,10,0.498,0,0
1000384,62.9,United Kingdom,Male,33,19,39.3,17,0.552,0,17,0.273,0,1
1000385,92.1,Spain,Male,25,43,38.7,20,0.28,5,16,0.785,0,1
1000386,64.8,Spain,Female,32,18,19.9,15,0.516,2,12,0.242,0,0
1000387,77.4,Poland,Female,40,7,23.4,17,0.133,1,16,0.285,0,1
1000388,92.8,Germany,Male,30,5,34.6,20,0.045,4,12,0.389,0,1
1000389,41.6,Germany,Male,20,25,24.5,19,0.274,1,11,0.173,0,1
1000390,94.1,Spain,Female,49,13,34.4,15,0.385,2,17,0.364,0,0
1000391,65.0,United Kingdom,Male,36,8,3.2,9,0.369,2,7,0.567,0,1
1000392,81.3,Germany,Male,29,10,55.8,21,0.284,6,27,0.709,0,0
1000393,86.3,Germany,Female,31,4,32.1,22,0.141,6,17,0.132,1,0
1000394,43.9,Poland,Female,50,5,2.5,7,0.499,1,8,0.11,0,0
1000395,61.8,United Kingdom,Female,36,28,4.0,6,0.815,1,3,0.284,1,0
1000396,83.1,Poland,Female,48,17,16.2,16,0.214,1,7,0.587,0,0
1000397,78.3,Spain,Female,20,7,20.1,18,0.281,0,10,0.577,1,0
1000398,81.1,United Kingdom,Female,51,16,41.0,23,0.26,2,16,0.569,1,1
1000399,46.4,Poland,Male,47,24,9.2,12,0.34,0,7,0.683,0,0
1000400,26.7,Poland,Female,33,17,18.9,14,0.697,3,7,0.059,0,0
1000401,52.2,Spain,Male,40,14,1.0,4,0.537,0,4,0.269,0,0
1000402,40.4,United Kingdom,Female,26,16,28.0,19,0.765,3,17,0.194,0,0
1000403,77.8,Spain,Female,26,24,47.1,24,0.187,5,25,0.549,0,1
1000404,61.2,Brazil,Male,41,21,36.0,22,0.181,2,20,0.937,0,0
1000405,85.7,Germany,Female,38,13,9.9,12,0.179,4,10,0.574,0,0
1000406,81.7,Spain,Male,44,8,26.7,15,0.341,3,15,0.192,0,0
1000407,86.9,Germany,Male,29,7,35.1,21,0.175,2,3,0.697,0,0
1000408,72.4,Brazil,Male,20,27,41.1,24,0.152,5,21,0.498,0,1
1000409,78.4,Brazil,Male,34,37,19.2,11,0.249,1,8,0.406,1,1
1000410,76.5,Germany,Male,45,4,36.7,18,0.553,3,14,0.193,0,0
1000411,64.2,France,Female,34,7,30.1,16,0.42,1,19,0.42,0,0
1000412,84.3,Brazil,Female,47,28,36.7,19,0.574,4,23,0.822,0,0
1000413,67.6,France,Male,43,26,25.9,19,0.19,3,12,0.123,0,0
1000414,77.0,Brazil,Male,32,8,52.0,24,0.339,4,30,0.479,0,0
1000415,43.5,Spain,Female,24,4,11.6,9,0.108,1,5,0.103,0,0
1000416,69.8,United Kingdom,Female,34,28,14.8,7,0.559,2,12,0.425,0,0
1000417,64.5,Spain,Female,20,35,18.4,13,0.617,0,9,0.28,1,0
1000418,79.3,Spain,Male,42,16,28.1,12,0.223,0,15,0.488,0,1
1000419,65.1,Spain,Male,24,33,16.2,11,0.426,2,12,0.145,0,0
1000420,35.9,Spain,Male,46,16,19.7,13,0.624,1,18,0.355,0,0
1000421,74.8,Germany,Male,24,24,36.7,23,0.511,4,14,0.63,0,0
1000422,48.6,Spain,Female,54,1,31.1,12,0.414,1,16,0.706,0,0
1000423,72.5,Brazil,Female,47,10,30.4,13,0.542,2,19,0.435,0,1
1000424,69.2,Spain,Male,28,17,26.3,20,0.171,4,19,0.746,0,0
1000425,63.0,Brazil,Male,43,10,4.4,8,0.393,0,9,0.27,1,0
1000426,85.8,United Kingdom,Male,44,27,26.1,15,0.445,1,17,0.337,0,0
1000427,73.6,Brazil,Male,40,3,6.6,11,0.293,1,8,0.623,0,0
1000428,65.3,United Kingdom,Male,20,44,24.0,17,0.805,0,18,0.428,0,0
1000429,52.0,United Kingdom,Female,38,15,9.6,8,0.464,0,5,0.075,0,0
1000430,71.3,Brazil,Female,35,19,13.7,11,0.591,1,8,0.37,0,0
1000431,64.0,France,Male,27,11,26.4,21,0.239,1,18,0.537,0,0
1000432,75.6,Germany,Female,21,21,28.2,14,0.205,2,16,0.175,0,1
1000433,74.1,Germany,Female,20,32,60.7,24,0.482,5,33,0.795,0,0
1000434,84.6,Spain,Male,22,30,16.3,10,0.672,1,6,0.343,0,0
1000435,61.9,Germany,Male,50,19,9.8,13,0.49,2,1,0.208,0,0
1000436,94.9,Brazil,Female,42,12,20.8,15,0.75,0,9,0.534,0,0
1000437,41.2,Brazil,Male,28,19,21.4,16,0.337,2,8,0.211,0,0
1000438,38.6,Brazil,Female,47,34,0.5,8,0.66,1,9,0.042,0,0
1000439,94.0,United Kingdom,Female,31,18,30.9,22,0.548,2,13,0.725,0,0
1000440,74.1,France,Female,34,8,22.6,15,0.199,4,15,0.494,0,0
1000441,82.5,Poland,Female,51,6,34.3,22,0.367,3,15,0.245,1,0
1000442,56.1,United Kingdom,Female,26,2,24.5,18,0.659,2,9,0.793,0,1
1000443,67.5,United Kingdom,Male,35,22,18.6,15,0.476,2,16,0.126,0,0
1000444,50.9,France,Female,41,23,32.9,14,0.481,5,16,0.215,0,0
1000445,51.7,Poland,Male,20,7,7.8,10,0.121,1,12,0.365,0,0
1000446,75.4,Spain,Male,33,30,31.4,24,0.248,5,24,0.934,0,1
1000447,41.9,Germany,Male,35,24,8.1,13,0.409,1,9,0.307,0,0
1000448,82.2,France,Female,24,25,46.7,29,0.161,2,26,0.614,0,0
1000449,53.0,Spain,Female,31,3,23.7,16,0.248,2,15,0.132,0,1
1000450,57.6,Brazil,Male,23,20,29.3,22,0.449,2,20,0.089,0,1
1000451,96.9,Germany,Male,44,32,35.4,15,0.145,7,19,0.783,0,0
1000452,49.6,Germany,Female,35,14,11.0,10,0.579,1,5,0.271,0,0
1000453,54.7,Germany,Female,37,11,18.8,12,0.486,0,12,0.368,0,0
1000454,80.8,Poland,Female,45,33,38.0,18,0.508,3,16,0.226,0,0
1000455,45.0,Spain,Female,37,12,0.5,9,0.62,1,5,0.199,0,0
1000456,68.7,Poland,Female,46,6,45.9,16,0.443,2,21,0.872,0,0
1000457,67.2,Germany,Female,52,29,25.7,16,0.397,1,17,0.346,0,0
1000458,76.5,Poland,Male,41,19,14.0,15,0.741,0,9,0.665,1,0
1000459,89.6,Spain,Male,29,10,42.7,23,0.143,5,13,0.335,0,1
1000460,82.0,Germany,Male,20,23,21.6,11,0.386,1,14,0.546,0,0
1000461,48.7,Brazil,Female,27,9,0.5,3,0.567,4,3,0.083,0,1
1000462,53.0,United Kingdom,Male,40,23,0.5,5,0.725,0,5,0.18,0,0
1000463,80.1,Spain,Female,21,39,46.1,24,0.384,4,29,0.596,0,0
1000464,79.1,France,Female,47,27,11.4,10,0.776,3,7,0.37,0,0
1000465,46.7,United Kingdom,Female,41,26,19.1,16,0.805,2,13,0.291,0,0
1000466,83.9,France,Female,42,12,35.4,15,0.381,4,10,0.816,1,0
1000467,35.1,Germany,Female,29,14,33.2,20,0.653,4,11,0.257,0,0
1000468,23.4,Brazil,Female,23,29,17.5,14,0.354,2,10,0.185,0,0
1000469,78.4,Germany,Female,26,22,17.1,18,0.51,0,8,0.427,0,1
1000470,27.0,France,Male,42,52,26.6,17,0.582,1,13,0.505,0,0
1000471,58.9,Poland,Female,50,18,0.5,8,0.691,0,4,0.62,0,0
1000472,57.7,Spain,Male,33,32,29.8,21,0.189,2,18,0.202,0,0
1000473,67.3,United Kingdom,Male,30,36,27.7,22,0.542,1,14,0.383,1,1
1000474,67.1,Poland,Male,38,4,24.6,14,0.29,5,9,0.404,0,1
1000475,69.2,Spain,Female,26,15,24.9,17,0.23,2,14,0.576,0,0
1000476,67.3,France,Female,35,21,27.7,18,0.662,2,10,0.477,0,1
1000477,56.9,United Kingdom,Female,20,23,48.8,25,0.064,4,20,0.39,0,1
1000478,75.2,France,Male,28,11,44.5,19,0.349,2,21,0.254,0,1
1000479,83.3,United Kingdom,Female,20,37,27.8,17,0.758,3,9,0.544,0,0
1000480,63.4,Brazil,Female,21,26,40.5,21,0.189,4,15,0.794,0,1
1000481,30.9,France,Male,28,22,14.0,15,0.145,3,8,0.259,0,1
1000482,84.4,Germany,Female,31,13,58.8,30,0.17,8,37,0.649,0,1
1000483,65.8,France,Female,21,15,3.8,8,0.415,0,4,0.475,0,0
1000484,39.3,Germany,Male,21,7,45.9,24,0.44,9,30,0.575,0,0
1000485,81.7,France,Female,52,24,63.9,30,0.098,9,35,0.725,0,0
1000486,68.5,Germany,Male,37,5,32.3,24,0.735,3,27,0.878,0,1
1000487,41.7,Brazil,Female,21,5,6.5,5,0.721,0,8,0.312,0,0
1000488,26.4,Germany,Female,26,19,35.0,13,0.335,1,15,0.272,0,0
1000489,55.1,Germany,Male,37,49,57.2,28,0.21,5,30,0.782,0,0
1000490,92.7,France,Male,34,16,63.2,30,0.248,7,42,0.783,0,0
1000491,86.1,Brazil,Male,29,37,24.9,14,0.543,4,5,0.181,0,1
1000492,60.6,Poland,Male,31,11,27.2,15,0.288,3,21,0.404,0,0
1000493,59.1,United Kingdom,Female,32,14,33.1,23,0.543,5,18,0.304,0,0
1000494,64.7,Germany,Male,42,35,41.0,22,0.557,4,21,0.382,0,0
1000495,65.2,Brazil,Male,27,7,0.5,5,0.65,0,7,0.101,0,0
1000496,66.9,Poland,Female,50,11,13.7,17,0.423,4,8,0.206,1,1
1000497,32.1,Spain,Male,43,13,7.6,9,0.695,1,8,0.139,0,0
1000498,77.0,Spain,Male,41,39,35.8,15,0.64,3,9,0.779,0,0
1000499,95.8,Germany,Male,32,18,37.1,23,0.294,5,18,0.899,0,1
1000500,64.9,Germany,Female,40,5,42.8,20,0.531,8,23,0.852,0,0
1000501,82.4,France,Male,35,15,32.7,23,0.797,5,15,0.76,0,0
1000502,80.4,Germany,Male,34,4,32.5,18,0.351,3,10,0.243,0,1
1000503,78.2,France,Female,33,3,13.8,18,0.302,1,18,0.105,0,0
1000504,90.1,France,Female,50,36,18.7,17,0.455,2,13,0.45,0,1
1000505,73.1,France,Female,27,20,34.0,21,0.53,3,21,0.484,0,0
1000506,29.8,Germany,Female,36,14,14.1,7,0.738,2,10,0.238,0,0
1000507,80.0,United Kingdom,Male,38,19,22.5,21,0.269,1,20,0.615,0,0
1000508,83.7,Germany,Male,20,31,20.9,10,0.414,1,15,0.414,1,0
1000509,82.9,France,Female,24,9,64.0,30,0.318,3,38,0.793,0,1
1000510,77.2,Brazil,Female,30,36,28.1,25,0.434,1,21,0.262,0,0
1000511,76.6,Germany,Female,47,14,20.6,13,0.675,2,19,0.495,0,1
1000512,62.2,Poland,Female,41,10,61.7,25,0.336,4,34,0.454,0,1
1000513,73.9,France,Male,47,30,34.6,18,0.562,2,19,0.278,0,0
1000514,52.7,Brazil,Male,30,12,16.9,14,0.285,1,8,0.399,0,1
1000515,46.0,Germany,Female,23,5,20.5,19,0.616,1,11,0.077,0,1
1000516,40.3,Spain,Male,46,12,23.9,8,0.27,2,9,0.087,1,0
1000517,73.8,United Kingdom,Male,25,8,24.6,19,0.498,2,11,0.465,0,1
1000518,69.7,United Kingdom,Male,32,24,26.1,17,0.235,4,12,0.541,0,0
1000519,75.7,United Kingdom,Male,35,16,26.8,18,0.666,5,11,0.392,0,1
1000520,66.4,Germany,Male,50,19,34.1,20,0.387,5,13,0.261,0,1
1000521,63.2,Poland,Female,36,6,30.9,14,0.573,4,22,0.346,0,1
1000522,52.2,United Kingdom,Female,22,27,27.0,15,0.379,1,11,0.732,0,0
1000523,68.6,Germany,Male,55,15,25.5,16,0.185,4,16,0.453,0,0
1000524,45.3,Spain,Male,53,11,23.1,15,0.265,1,11,0.525,0,0
1000525,64.1,Spain,Female,32,10,33.6,13,0.171,0,15,0.168,0,1
1000526,64.8,Spain,Male,28,22,42.6,23,0.239,2,20,0.284,0,1
1000527,59.3,France,Male,44,8,14.4,10,0.485,0,10,0.225,0,0
1000528,72.6,France,Female,37,4,45.3,26,0.225,5,17,0.98,1,0
1000529,79.4,Spain,Male,35,28,30.5,20,0.292,2,12,0.466,1,0
1000530,44.6,Germany,Male,23,24,10.5,13,0.658,1,11,0.197,0,0
1000531,87.4,Germany,Female,31,7,51.1,27,0.031,7,36,0.347,0,0
1000532,89.7,Poland,Female,29,24,0.5,4,0.293,0,5,0.128,0,0
1000533,32.1,Spain,Male,46,19,0.5,1,0.49,1,3,0.024,0,0
1000534,81.3,Poland,Male,26,27,44.6,24,0.225,7,26,0.908,0,0
1000535,85.5,Germany,Male,44,38,29.6,19,0.159,3,20,0.425,1,0
1000536,40.2,Germany,Male,21,10,0.5,12,0.74,0,8,0.063,1,0
1000537,43.9,France,Male,33,15,35.7,18,0.414,2,22,0.149,0,0
1000538,44.0,France,Male,44,13,18.6,15,0.333,3,8,0.163,0,0
1000539,44.6,Germany,Male,23,18,17.2,11,0.343,0,9,0.225,0,0
1000540,43.8,Germany,Male,23,1,25.9,15,0.523,5,15,0.55,0,1
1000541,50.7,Poland,Male,30,12,20.7,15,0.425,0,10,0.509,0,0
1000542,59.8,Spain,Male,43,20,28.9,17,0.562,2,11,0.545,0,0
1000543,38.4,Brazil,Male,36,32,28.1,11,0.799,3,13,0.641,1,1
1000544,63.8,France,Female,47,20,27.4,9,0.216,3,12,0.561,0,0
1000545,44.8,Brazil,Male,28,23,27.6,19,0.495,3,16,0.372,0,1
1000546,77.9,Poland,Male,46,12,23.5,13,0.329,0,14,0.623,0,1
1000547,52.0,United Kingdom,Male,20,10,6.8,6,0.67,1,8,0.196,0,0
1000548,90.2,Germany,Female,29,30,8.0,9,0.153,3,6,0.394,0,0
1000549,58.5,United Kingdom,Female,25,9,17.9,17,0.89,2,10,0.255,0,0
1000550,71.0,Germany,Female,31,12,0.5,13,0.453,2,9,0.509,0,1
1000551,64.7,United Kingdom,Male,20,28,14.6,10,0.174,2,9,0.343,0,0
1000552,71.2,Poland,Female,41,21,28.4,18,0.593,3,16,0.447,0,0
1000553,54.7,France,Female,31,1,10.8,14,0.318,0,10,0.606,0,0
1000554,67.5,Germany,Female,41,23,3.0,9,0.611,0,1,0.488,0,0
1000555,69.4,Spain,Male,39,11,25.0,21,0.319,1,14,0.65,0,0
1000556,75.5,Spain,Male,38,11,21.8,16,0.496,0,8,0.075,0,0
1000557,66.7,Germany,Male,20,19,15.7,15,0.414,3,13,0.208,0,1
1000558,62.2,United Kingdom,Male,22,4,34.3,17,0.489,5,18,0.041,0,1
1000559,74.3,Spain,Female,38,3,26.0,15,0.227,3,19,0.533,0,0
1000560,61.0,Spain,Female,33,26,34.8,9,0.478,3,6,0.532,0,0
1000561,83.4,Brazil,Female,36,27,44.5,21,0.24,2,23,0.658,0,0
1000562,90.7,Spain,Male,38,5,35.1,20,0.408,2,14,0.521,0,1
1000563,85.6,United Kingdom,Male,24,12,55.3,17,0.405,6,19,0.669,0,0
1000564,21.9,Brazil,Male,33,19,0.5,5,0.632,1,8,0.073,0,0
1000565,57.8,Brazil,Male,28,28,27.0,13,0.592,2,8,0.197,1,0
1000566,91.1,Poland,Male,20,9,24.9,19,0.395,2,9,0.652,1,1
1000567,45.7,Brazil,Female,43,38,12.3,7,0.327,2,14,0.104,0,1
1000568,64.5,United Kingdom,Male,27,18,35.2,12,0.614,2,16,0.536,0,0
1000569,70.1,Germany,Female,45,4,33.5,24,0.307,5,18,0.502,0,0
1000570,61.0,France,Male,33,11,1.0,7,0.762,1,4,0.239,0,0
1000571,77.0,Poland,Male,31,1,22.0,15,0.133,1,10,0.599,0,0
1000572,88.1,Poland,Female,31,10,39.9,19,0.328,3,15,0.397,0,0
1000573,49.2,United Kingdom,Male,36,13,28.0,18,0.421,2,18,0.592,1,1
1000574,91.7,Spain,Female,36,6,41.4,19,0.712,6,26,0.475,1,1
1000575,64.2,Poland,Male,28,49,21.5,17,0.489,3,14,0.419,1,1
1000576,44.3,Germany,Male,20,22,12.6,9,0.506,1,5,0.474,0,0
1000577,46.3,Germany,Female,41,12,35.8,15,0.474,4,15,0.346,0,0
1000578,48.7,Poland,Male,36,9,0.5,7,0.576,2,9,0.319,0,0
1000579,43.2,Brazil,Female,40,8,32.3,18,0.525,6,9,0.452,0,0
1000580,73.5,France,Male,43,22,22.4,15,0.24,4,14,0.064,0,0
1000581,85.0,Brazil,Female,21,21,32.6,23,0.493,5,20,0.523,0,0
1000582,57.6,Germany,Female,30,11,8.3,8,0.638,0,6,0.114,1,0
1000583,50.9,Brazil,Female,49,9,12.7,8,0.375,0,10,0.252,0,0
1000584,26.3,Germany,Female,24,15,7.6,7,0.542,1,5,0.175,0,0
1000585,88.9,United Kingdom,Female,33,42,44.1,18,0.492,7,17,0.618,0,0
1000586,29.9,United Kingdom,Male,42,11,0.5,3,0.734,1,9,0.025,1,0
1000587,36.3,Brazil,Female,56,12,0.5,6,0.642,0,4,0.654,0,0
1000588,40.3,France,Male,37,11,17.8,10,0.271,1,10,0.063,0,0
1000589,81.5,United Kingdom,Male,27,3,12.8,17,0.36,2,7,0.511,0,0
1000590,76.8,Germany,Female,44,16,18.1,22,0.229,4,10,0.565,0,0
1000591,57.8,Spain,Male,34,17,11.1,6,0.844,0,9,0.478,0,0
1000592,45.5,Spain,Male,37,32,15.4,14,0.752,5,8,0.394,0,0
1000593,42.5,France,Male,21,7,28.6,15,0.758,3,13,0.201,0,0
1000594,75.5,Poland,Male,20,28,19.1,11,0.795,2,15,0.388,0,0
1000595,61.2,Poland,Female,21,10,31.8,22,0.194,3,15,0.609,0,1
1000596,73.5,Brazil,Female,50,27,18.9,19,0.32,2,13,0.494,0,0
1000597,79.5,Brazil,Male,38,58,14.0,15,0.522,2,13,0.199,0,0
1000598,76.3,Spain,Female,26,6,0.5,6,0.522,2,7,0.256,0,0
1000599,78.5,Brazil,Male,41,21,31.1,22,0.456,4,24,0.301,0,0
1000600,55.5,United Kingdom,Female,59,19,14.0,12,0.682,3,8,0.137,0,0
1000601,69.5,Germany,Female,23,3,60.9,29,0.399,7,44,0.481,1,1
1000602,67.8,France,Male,21,10,43.6,21,0.785,5,21,0.525,0,0
1000603,65.8,United Kingdom,Male,39,11,14.3,15,0.598,5,9,0.602,0,0
1000604,88.3,France,Male,26,14,31.8,17,0.342,2,14,0.71,0,1
1000605,47.2,Brazil,Male,29,16,4.5,10,0.187,3,9,0.413,1,1
1000606,60.0,Germany,Male,50,13,20.0,15,0.548,2,12,0.197,0,0
1000607,51.9,United Kingdom,Male,47,3,61.3,25,0.133,7,25,0.61,0,1
1000608,70.7,Spain,Female,41,9,30.7,10,0.864,1,12,0.455,0,0
1000609,51.2,Germany,Male,44,1,22.4,17,0.643,0,14,0.332,0,0
1000610,29.7,Spain,Male,21,9,10.7,10,0.45,2,12,0.019,0,0
1000611,41.3,Brazil,Female,40,23,0.5,13,0.822,1,7,0.03,0,0
1000612,82.9,Germany,Male,27,5,19.9,15,0.46,1,7,0.814,0,0
1000613,61.4,Brazil,Female,36,5,38.7,24,0.635,3,15,0.61,0,0
1000614,85.9,Spain,Female,20,10,36.4,18,0.27,4,21,0.358,0,1
1000615,42.1,United Kingdom,Male,53,5,6.3,11,0.938,2,9,0.043,0,0
1000616,79.2,Brazil,Female,22,15,27.3,13,0.564,2,12,0.458,1,1
1000617,62.1,Spain,Female,42,13,13.3,12,0.551,0,14,0.11,0,0
1000618,49.3,Spain,Female,31,20,3.5,17,0.726,3,8,0.273,0,0
1000619,32.5,Poland,Male,33,7,0.5,4,0.749,1,6,0.062,0,0
1000620,50.6,Spain,Female,32,6,17.7,17,0.646,1,13,0.234,1,0
1000621,67.7,Germany,Male,45,3,32.6,17,0.625,2,10,0.313,0,0
1000622,66.1,France,Male,44,14,33.0,18,0.759,5,14,0.417,1,1
1000623,86.1,United Kingdom,Female,24,8,2.2,11,0.214,1,11,0.191,0,0
1000624,65.5,France,Male,34,11,3.2,9,0.493,0,6,0.056,0,0
1000625,31.6,Spain,Female,39,7,21.0,9,0.348,1,11,0.074,0,0
1000626,82.8,United Kingdom,Female,20,7,24.1,20,0.342,2,14,0.239,0,0
1000627,63.0,Poland,Female,35,9,31.6,20,0.454,1,16,0.391,0,0
1000628,66.3,Brazil,Male,20,23,28.0,17,0.622,4,12,0.347,0,0
1000629,80.7,France,Female,49,23,38.1,26,0.206,7,23,0.586,0,1
1000630,85.5,Germany,Male,33,20,27.3,17,0.677,3,20,0.674,0,0
1000631,61.6,Poland,Male,39,26,3.4,11,0.421,2,8,0.126,0,0
1000632,80.8,France,Male,24,9,49.1,29,0.197,8,25,0.677,0,0
1000633,83.9,United Kingdom,Male,21,9,66.8,26,0.143,7,39,0.768,1,1
1000634,41.3,Germany,Female,39,8,27.8,19,0.33,1,14,0.669,0,0
1000635,72.4,Brazil,Male,22,15,20.2,19,0.387,2,14,0.502,0,0
1000636,90.6,United Kingdom,Male,45,25,24.3,23,0.274,2,15,0.122,0,1
1000637,76.5,Brazil,Male,32,5,31.0,18,0.305,5,16,0.381,0,1
1000638,64.2,United Kingdom,Female,31,11,50.6,25,0.474,10,23,0.593,0,0
1000639,83.3,Spain,Male,21,11,29.4,15,0.553,3,9,0.274,0,0
1000640,60.9,Germany,Male,28,10,31.8,15,0.26,1,7,0.598,0,0
1000641,68.5,United Kingdom,Female,35,19,40.1,23,0.503,3,17,0.467,1,1
1000642,41.1,Poland,Male,40,1,0.5,7,0.556,1,6,0.024,0,0
1000643,40.6,United Kingdom,Female,37,24,18.7,14,0.602,5,10,0.316,0,0
1000644,83.9,United Kingdom,Male,38,5,21.0,16,0.165,1,10,0.398,0,0
1000645,78.4,France,Female,39,7,23.4,16,0.455,0,10,0.563,0,0
1000646,50.0,France,Female,29,3,38.4,15,0.165,4,18,0.567,0,0
1000647,65.7,Germany,Female,21,24,14.6,5,0.746,0,3,0.21,0,1
1000648,62.6,Brazil,Male,36,6,0.5,8,0.267,1,13,0.328,0,0
1000649,74.3,France,Male,49,18,27.5,21,0.193,2,12,0.366,0,0
1000650,76.1,Brazil,Female,22,8,3.2,1,0.717,0,6,0.528,0,0
1000651,80.4,Poland,Female,21,33,8.0,11,0.653,2,6,0.405,0,0
1000652,75.2,United Kingdom,Male,20,6,22.2,19,0.275,5,20,0.33,0,1
1000653,72.7,Germany,Male,40,11,16.7,15,0.392,1,17,0.167,0,0
1000654,36.0,Germany,Female,25,25,6.2,4,0.3,1,9,0.07,0,0
1000655,69.1,Germany,Male,36,35,31.8,18,0.127,0,14,0.658,1,0
1000656,67.3,Spain,Male,39,37,26.0,17,0.32,5,9,0.318,0,0
1000657,71.5,France,Female,22,9,48.9,21,0.258,3,24,0.657,0,1
1000658,45.4,United Kingdom,Female,50,16,30.3,21,0.246,4,14,0.153,0,0
1000659,84.9,France,Male,30,2,16.8,10,0.799,1,6,0.184,1,0
1000660,83.1,Poland,Male,24,26,32.0,22,0.333,4,7,0.501,1,1
1000661,51.1,France,Male,26,41,29.4,16,0.577,2,12,0.492,0,0
1000662,72.1,United Kingdom,Female,43,43,26.2,18,0.439,4,17,0.787,0,0
1000663,90.1,France,Female,30,24,24.4,15,0.417,1,11,0.416,0,0
1000664,86.6,Spain,Male,22,12,54.6,20,0.328,0,25,0.571,0,1
1000665,56.5,Germany,Female,31,20,11.7,10,0.485,0,7,0.179,0,0
1000666,68.4,Spain,Female,28,7,15.2,6,0.366,3,7,0.192,0,0
1000667,59.2,France,Male,32,35,30.3,16,0.193,2,14,0.64,0,0
1000668,87.7,France,Male,24,22,18.9,15,0.471,2,14,0.211,0,0
1000669,59.5,Germany,Male,30,36,20.2,21,0.452,0,14,0.506,0,0
1000670,80.7,Brazil,Female,33,18,2.0,5,0.5,1,10,0.241,0,0
1000671,67.0,Brazil,Female,32,22,21.5,21,0.408,1,12,0.165,0,1
